client,available,held,total,locked
5616,1,0,1,false
5617,1,0,1,false
5618,1,0,1,false
5619,1,0,1,false
562,1,0,1,false
5620,1,0,1,false
5621,1,0,1,false
5622,1,0,1,false
5623,1,0,1,false
5624,1,0,1,false
5625,1,0,1,false
5626,1,0,1,false
5627,1,0,1,false
5628,1,0,1,false
5629,1,0,1,false
563,1,0,1,false
5630,1,0,1,false
5631,1,0,1,false
5632,1,0,1,false
5633,1,0,1,false
5634,1,0,1,false
5635,1,0,1,false
5636,1,0,1,false
5637,1,0,1,false
5638,1,0,1,false
5639,1,0,1,false
564,1,0,1,false
5640,1,0,1,false
5641,1,0,1,false
5642,1,0,1,false
5643,1,0,1,false
5644,1,0,1,false
5645,1,0,1,false
5646,1,0,1,false
5647,1,0,1,false
5648,1,0,1,false
5649,1,0,1,false
565,1,0,1,false
5650,1,0,1,false
5651,1,0,1,false
5652,1,0,1,false
5653,1,0,1,false
5654,1,0,1,false
5655,1,0,1,false
5656,1,0,1,false
5657,1,0,1,false
5658,1,0,1,false
5659,1,0,1,false
566,1,0,1,false
5660,1,0,1,false
5661,1,0,1,false
5662,1,0,1,false
5663,1,0,1,false
5664,1,0,1,false
5665,1,0,1,false
5666,1,0,1,false
5667,1,0,1,false
5668,1,0,1,false
5669,1,0,1,false
567,1,0,1,false
5670,1,0,1,false
5671,1,0,1,false
5672,1,0,1,false
5673,1,0,1,false
5674,1,0,1,false
5675,1,0,1,false
5676,1,0,1,false
5677,1,0,1,false
5678,1,0,1,false
5679,1,0,1,false
568,1,0,1,false
5680,1,0,1,false
5681,1,0,1,false
5682,1,0,1,false
5683,1,0,1,false
5684,1,0,1,false
5685,1,0,1,false
5686,1,0,1,false
5687,1,0,1,false
5688,1,0,1,false
5689,1,0,1,false
569,1,0,1,false
5690,1,0,1,false
5691,1,0,1,false
5692,1,0,1,false
5693,1,0,1,false
5694,1,0,1,false
5695,1,0,1,false
5696,1,0,1,false
5697,1,0,1,false
5698,1,0,1,false
5699,1,0,1,false
57,1,0,1,false
570,1,0,1,false
5700,1,0,1,false
5701,1,0,1,false
5702,1,0,1,false
5703,1,0,1,false
5704,1,0,1,false
5705,1,0,1,false
5706,1,0,1,false
5707,1,0,1,false
5708,1,0,1,false
5709,1,0,1,false
571,1,0,1,false
5710,1,0,1,false
5711,1,0,1,false
5712,1,0,1,false
5713,1,0,1,false
5714,1,0,1,false
5715,1,0,1,false
5716,1,0,1,false
5717,1,0,1,false
5718,1,0,1,false
5719,1,0,1,false
572,1,0,1,false
5720,1,0,1,false
5721,1,0,1,false
5722,1,0,1,false
5723,1,0,1,false
5724,1,0,1,false
5725,1,0,1,false
5726,1,0,1,false
5727,1,0,1,false
5728,1,0,1,false
5729,1,0,1,false
573,1,0,1,false
5730,1,0,1,false
5731,1,0,1,false
5732,1,0,1,false
5733,1,0,1,false
5734,1,0,1,false
5735,1,0,1,false
5736,1,0,1,false
5737,1,0,1,false
5738,1,0,1,false
5739,1,0,1,false
574,1,0,1,false
5740,1,0,1,false
5741,1,0,1,false
5742,1,0,1,false
5743,1,0,1,false
5744,1,0,1,false
5745,1,0,1,false
5746,1,0,1,false
5747,1,0,1,false
5748,1,0,1,false
5749,1,0,1,false
575,1,0,1,false
5750,1,0,1,false
5751,1,0,1,false
5752,1,0,1,false
5753,1,0,1,false
5754,1,0,1,false
5755,1,0,1,false
5756,1,0,1,false
5757,1,0,1,false
5758,1,0,1,false
5759,1,0,1,false
576,1,0,1,false
5760,1,0,1,false
5761,1,0,1,false
5762,1,0,1,false
5763,1,0,1,false
5764,1,0,1,false
5765,1,0,1,false
5766,1,0,1,false
5767,1,0,1,false
5768,1,0,1,false
5769,1,0,1,false
577,1,0,1,false
5770,1,0,1,false
5771,1,0,1,false
5772,1,0,1,false
5773,1,0,1,false
5774,1,0,1,false
5775,1,0,1,false
5776,1,0,1,false
5777,1,0,1,false
5778,1,0,1,false
5779,1,0,1,false
578,1,0,1,false
5780,1,0,1,false
5781,1,0,1,false
5782,1,0,1,false
5783,1,0,1,false
5784,1,0,1,false
5785,1,0,1,false
5786,1,0,1,false
5787,1,0,1,false
5788,1,0,1,false
5789,1,0,1,false
579,1,0,1,false
5790,1,0,1,false
5791,1,0,1,false
5792,1,0,1,false
5793,1,0,1,false
5794,1,0,1,false
5795,1,0,1,false
5796,1,0,1,false
5797,1,0,1,false
5798,1,0,1,false
5799,1,0,1,false
58,1,0,1,false
580,1,0,1,false
5800,1,0,1,false
5801,1,0,1,false
5802,1,0,1,false
5803,1,0,1,false
5804,1,0,1,false
5805,1,0,1,false
5806,1,0,1,false
5807,1,0,1,false
5808,1,0,1,false
5809,1,0,1,false
581,1,0,1,false
5810,1,0,1,false
5811,1,0,1,false
5812,1,0,1,false
5813,1,0,1,false
5814,1,0,1,false
5815,1,0,1,false
5816,1,0,1,false
5817,1,0,1,false
5818,1,0,1,false
5819,1,0,1,false
582,1,0,1,false
5820,1,0,1,false
5821,1,0,1,false
5822,1,0,1,false
5823,1,0,1,false
5824,1,0,1,false
5825,1,0,1,false
5826,1,0,1,false
5827,1,0,1,false
5828,1,0,1,false
5829,1,0,1,false
583,1,0,1,false
5830,1,0,1,false
5831,1,0,1,false
5832,1,0,1,false
5833,1,0,1,false
5834,1,0,1,false
5835,1,0,1,false
5836,1,0,1,false
5837,1,0,1,false
5838,1,0,1,false
5839,1,0,1,false
584,1,0,1,false
5840,1,0,1,false
5841,1,0,1,false
5842,1,0,1,false
5843,1,0,1,false
5844,1,0,1,false
5845,1,0,1,false
5846,1,0,1,false
5847,1,0,1,false
5848,1,0,1,false
5849,1,0,1,false
585,1,0,1,false
5850,1,0,1,false
5851,1,0,1,false
5852,1,0,1,false
5853,1,0,1,false
5854,1,0,1,false
5855,1,0,1,false
5856,1,0,1,false
5857,1,0,1,false
5858,1,0,1,false
5859,1,0,1,false
586,1,0,1,false
5860,1,0,1,false
5861,1,0,1,false
5862,1,0,1,false
5863,1,0,1,false
5864,1,0,1,false
5865,1,0,1,false
5866,1,0,1,false
5867,1,0,1,false
5868,1,0,1,false
5869,1,0,1,false
587,1,0,1,false
5870,1,0,1,false
5871,1,0,1,false
5872,1,0,1,false
5873,1,0,1,false
5874,1,0,1,false
5875,1,0,1,false
5876,1,0,1,false
5877,1,0,1,false
5878,1,0,1,false
5879,1,0,1,false
588,1,0,1,false
5880,1,0,1,false
5881,1,0,1,false
5882,1,0,1,false
5883,1,0,1,false
5884,1,0,1,false
5885,1,0,1,false
5886,1,0,1,false
5887,1,0,1,false
5888,1,0,1,false
5889,1,0,1,false
589,1,0,1,false
5890,1,0,1,false
5891,1,0,1,false
5892,1,0,1,false
5893,1,0,1,false
5894,1,0,1,false
5895,1,0,1,false
5896,1,0,1,false
5897,1,0,1,false
5898,1,0,1,false
5899,1,0,1,false
59,1,0,1,false
590,1,0,1,false
5900,1,0,1,false
5901,1,0,1,false
5902,1,0,1,false
5903,1,0,1,false
5904,1,0,1,false
5905,1,0,1,false
5906,1,0,1,false
5907,1,0,1,false
5908,1,0,1,false
5909,1,0,1,false
591,1,0,1,false
5910,1,0,1,false
5911,1,0,1,false
5912,1,0,1,false
5913,1,0,1,false
5914,1,0,1,false
5915,1,0,1,false
5916,1,0,1,false
5917,1,0,1,false
5918,1,0,1,false
5919,1,0,1,false
592,1,0,1,false
5920,1,0,1,false
5921,1,0,1,false
5922,1,0,1,false
5923,1,0,1,false
5924,1,0,1,false
5925,1,0,1,false
5926,1,0,1,false
5927,1,0,1,false
5928,1,0,1,false
5929,1,0,1,false
593,1,0,1,false
5930,1,0,1,false
5931,1,0,1,false
5932,1,0,1,false
5933,1,0,1,false
5934,1,0,1,false
5935,1,0,1,false
5936,1,0,1,false
5937,1,0,1,false
5938,1,0,1,false
5939,1,0,1,false
594,1,0,1,false
5940,1,0,1,false
5941,1,0,1,false
5942,1,0,1,false
5943,1,0,1,false
5944,1,0,1,false
5945,1,0,1,false
5946,1,0,1,false
5947,1,0,1,false
5948,1,0,1,false
5949,1,0,1,false
595,1,0,1,false
5950,1,0,1,false
5951,1,0,1,false
5952,1,0,1,false
5953,1,0,1,false
5954,1,0,1,false
5955,1,0,1,false
5956,1,0,1,false
5957,1,0,1,false
5958,1,0,1,false
5959,1,0,1,false
596,1,0,1,false
5960,1,0,1,false
5961,1,0,1,false
5962,1,0,1,false
5963,1,0,1,false
5964,1,0,1,false
5965,1,0,1,false
5966,1,0,1,false
5967,1,0,1,false
5968,1,0,1,false
5969,1,0,1,false
597,1,0,1,false
5970,1,0,1,false
5971,1,0,1,false
5972,1,0,1,false
5973,1,0,1,false
5974,1,0,1,false
5975,1,0,1,false
5976,1,0,1,false
5977,1,0,1,false
5978,1,0,1,false
5979,1,0,1,false
598,1,0,1,false
5980,1,0,1,false
5981,1,0,1,false
5982,1,0,1,false
5983,1,0,1,false
5984,1,0,1,false
5985,1,0,1,false
5986,1,0,1,false
5987,1,0,1,false
5988,1,0,1,false
5989,1,0,1,false
599,1,0,1,false
5990,1,0,1,false
5991,1,0,1,false
5992,1,0,1,false
5993,1,0,1,false
5994,1,0,1,false
5995,1,0,1,false
5996,1,0,1,false
5997,1,0,1,false
5998,1,0,1,false
5999,1,0,1,false
6,1,0,1,false
60,1,0,1,false
600,1,0,1,false
6000,1,0,1,false
6001,1,0,1,false
6002,1,0,1,false
6003,1,0,1,false
6004,1,0,1,false
6005,1,0,1,false
6006,1,0,1,false
6007,1,0,1,false
6008,1,0,1,false
6009,1,0,1,false
601,1,0,1,false
6010,1,0,1,false
6011,1,0,1,false
6012,1,0,1,false
6013,1,0,1,false
6014,1,0,1,false
6015,1,0,1,false
6016,1,0,1,false
6017,1,0,1,false
6018,1,0,1,false
6019,1,0,1,false
602,1,0,1,false
6020,1,0,1,false
6021,1,0,1,false
6022,1,0,1,false
6023,1,0,1,false
6024,1,0,1,false
6025,1,0,1,false
6026,1,0,1,false
6027,1,0,1,false
6028,1,0,1,false
6029,1,0,1,false
603,1,0,1,false
6030,1,0,1,false
6031,1,0,1,false
6032,1,0,1,false
6033,1,0,1,false
6034,1,0,1,false
6035,1,0,1,false
6036,1,0,1,false
6037,1,0,1,false
6038,1,0,1,false
6039,1,0,1,false
604,1,0,1,false
6040,1,0,1,false
6041,1,0,1,false
6042,1,0,1,false
6043,1,0,1,false
6044,1,0,1,false
6045,1,0,1,false
6046,1,0,1,false
6047,1,0,1,false
6048,1,0,1,false
6049,1,0,1,false
605,1,0,1,false
6050,1,0,1,false
6051,1,0,1,false
6052,1,0,1,false
6053,1,0,1,false
6054,1,0,1,false
6055,1,0,1,false
6056,1,0,1,false
6057,1,0,1,false
6058,1,0,1,false
6059,1,0,1,false
606,1,0,1,false
6060,1,0,1,false
6061,1,0,1,false
6062,1,0,1,false
6063,1,0,1,false
6064,1,0,1,false
6065,1,0,1,false
6066,1,0,1,false
6067,1,0,1,false
6068,1,0,1,false
6069,1,0,1,false
607,1,0,1,false
6070,1,0,1,false
6071,1,0,1,false
6072,1,0,1,false
6073,1,0,1,false
6074,1,0,1,false
6075,1,0,1,false
6076,1,0,1,false
6077,1,0,1,false
6078,1,0,1,false
6079,1,0,1,false
608,1,0,1,false
6080,1,0,1,false
6081,1,0,1,false
6082,1,0,1,false
6083,1,0,1,false
6084,1,0,1,false
6085,1,0,1,false
6086,1,0,1,false
6087,1,0,1,false
6088,1,0,1,false
6089,1,0,1,false
609,1,0,1,false
6090,1,0,1,false
6091,1,0,1,false
6092,1,0,1,false
6093,1,0,1,false
6094,1,0,1,false
6095,1,0,1,false
6096,1,0,1,false
6097,1,0,1,false
6098,1,0,1,false
6099,1,0,1,false
61,1,0,1,false
610,1,0,1,false
6100,1,0,1,false
6101,1,0,1,false
6102,1,0,1,false
6103,1,0,1,false
6104,1,0,1,false
6105,1,0,1,false
6106,1,0,1,false
6107,1,0,1,false
6108,1,0,1,false
6109,1,0,1,false
611,1,0,1,false
6110,1,0,1,false
6111,1,0,1,false
6112,1,0,1,false
6113,1,0,1,false
6114,1,0,1,false
6115,1,0,1,false
6116,1,0,1,false
6117,1,0,1,false
6118,1,0,1,false
6119,1,0,1,false
612,1,0,1,false
6120,1,0,1,false
6121,1,0,1,false
6122,1,0,1,false
6123,1,0,1,false
6124,1,0,1,false
6125,1,0,1,false
6126,1,0,1,false
6127,1,0,1,false
6128,1,0,1,false
6129,1,0,1,false
613,1,0,1,false
6130,1,0,1,false
6131,1,0,1,false
6132,1,0,1,false
6133,1,0,1,false
6134,1,0,1,false
6135,1,0,1,false
6136,1,0,1,false
6137,1,0,1,false
6138,1,0,1,false
6139,1,0,1,false
614,1,0,1,false
6140,1,0,1,false
6141,1,0,1,false
6142,1,0,1,false
6143,1,0,1,false
6144,1,0,1,false
6145,1,0,1,false
6146,1,0,1,false
6147,1,0,1,false
6148,1,0,1,false
6149,1,0,1,false
615,1,0,1,false
6150,1,0,1,false
6151,1,0,1,false
6152,1,0,1,false
6153,1,0,1,false
6154,1,0,1,false
6155,1,0,1,false
6156,1,0,1,false
6157,1,0,1,false
6158,1,0,1,false
6159,1,0,1,false
616,1,0,1,false
6160,1,0,1,false
6161,1,0,1,false
6162,1,0,1,false
6163,1,0,1,false
6164,1,0,1,false
6165,1,0,1,false
6166,1,0,1,false
6167,1,0,1,false
6168,1,0,1,false
6169,1,0,1,false
617,1,0,1,false
6170,1,0,1,false
6171,1,0,1,false
6172,1,0,1,false
6173,1,0,1,false
6174,1,0,1,false
6175,1,0,1,false
6176,1,0,1,false
6177,1,0,1,false
6178,1,0,1,false
6179,1,0,1,false
618,1,0,1,false
6180,1,0,1,false
6181,1,0,1,false
6182,1,0,1,false
6183,1,0,1,false
6184,1,0,1,false
6185,1,0,1,false
6186,1,0,1,false
6187,1,0,1,false
6188,1,0,1,false
6189,1,0,1,false
619,1,0,1,false
6190,1,0,1,false
6191,1,0,1,false
6192,1,0,1,false
6193,1,0,1,false
6194,1,0,1,false
6195,1,0,1,false
6196,1,0,1,false
6197,1,0,1,false
6198,1,0,1,false
6199,1,0,1,false
62,1,0,1,false
620,1,0,1,false
6200,1,0,1,false
6201,1,0,1,false
6202,1,0,1,false
6203,1,0,1,false
6204,1,0,1,false
6205,1,0,1,false
6206,1,0,1,false
6207,1,0,1,false
6208,1,0,1,false
6209,1,0,1,false
621,1,0,1,false
6210,1,0,1,false
6211,1,0,1,false
6212,1,0,1,false
6213,1,0,1,false
6214,1,0,1,false
6215,1,0,1,false
6216,1,0,1,false
6217,1,0,1,false
6218,1,0,1,false
6219,1,0,1,false
622,1,0,1,false
6220,1,0,1,false
6221,1,0,1,false
6222,1,0,1,false
6223,1,0,1,false
6224,1,0,1,false
6225,1,0,1,false
6226,1,0,1,false
6227,1,0,1,false
6228,1,0,1,false
6229,1,0,1,false
623,1,0,1,false
6230,1,0,1,false
6231,1,0,1,false
6232,1,0,1,false
6233,1,0,1,false
6234,1,0,1,false
6235,1,0,1,false
6236,1,0,1,false
6237,1,0,1,false
6238,1,0,1,false
6239,1,0,1,false
624,1,0,1,false
6240,1,0,1,false
6241,1,0,1,false
6242,1,0,1,false
6243,1,0,1,false
6244,1,0,1,false
6245,1,0,1,false
6246,1,0,1,false
6247,1,0,1,false
6248,1,0,1,false
6249,1,0,1,false
625,1,0,1,false
6250,1,0,1,false
6251,1,0,1,false
6252,1,0,1,false
6253,1,0,1,false
6254,1,0,1,false
6255,1,0,1,false
6256,1,0,1,false
6257,1,0,1,false
6258,1,0,1,false
6259,1,0,1,false
626,1,0,1,false
6260,1,0,1,false
6261,1,0,1,false
6262,1,0,1,false
6263,1,0,1,false
6264,1,0,1,false
6265,1,0,1,false
6266,1,0,1,false
6267,1,0,1,false
6268,1,0,1,false
6269,1,0,1,false
627,1,0,1,false
6270,1,0,1,false
6271,1,0,1,false
6272,1,0,1,false
6273,1,0,1,false
6274,1,0,1,false
6275,1,0,1,false
6276,1,0,1,false
6277,1,0,1,false
6278,1,0,1,false
6279,1,0,1,false
628,1,0,1,false
6280,1,0,1,false
6281,1,0,1,false
6282,1,0,1,false
6283,1,0,1,false
6284,1,0,1,false
6285,1,0,1,false
6286,1,0,1,false
6287,1,0,1,false
6288,1,0,1,false
6289,1,0,1,false
629,1,0,1,false
6290,1,0,1,false
6291,1,0,1,false
6292,1,0,1,false
6293,1,0,1,false
6294,1,0,1,false
6295,1,0,1,false
6296,1,0,1,false
6297,1,0,1,false
6298,1,0,1,false
6299,1,0,1,false
63,1,0,1,false
630,1,0,1,false
6300,1,0,1,false
6301,1,0,1,false
6302,1,0,1,false
6303,1,0,1,false
6304,1,0,1,false
6305,1,0,1,false
6306,1,0,1,false
6307,1,0,1,false
6308,1,0,1,false
6309,1,0,1,false
631,1,0,1,false
6310,1,0,1,false
6311,1,0,1,false
6312,1,0,1,false
6313,1,0,1,false
6314,1,0,1,false
6315,1,0,1,false
6316,1,0,1,false
6317,1,0,1,false
6318,1,0,1,false
6319,1,0,1,false
632,1,0,1,false
6320,1,0,1,false
6321,1,0,1,false
6322,1,0,1,false
6323,1,0,1,false
6324,1,0,1,false
6325,1,0,1,false
6326,1,0,1,false
6327,1,0,1,false
6328,1,0,1,false
6329,1,0,1,false
633,1,0,1,false
6330,1,0,1,false
6331,1,0,1,false
6332,1,0,1,false
6333,1,0,1,false
6334,1,0,1,false
6335,1,0,1,false
6336,1,0,1,false
6337,1,0,1,false
6338,1,0,1,false
6339,1,0,1,false
634,1,0,1,false
6340,1,0,1,false
6341,1,0,1,false
6342,1,0,1,false
6343,1,0,1,false
6344,1,0,1,false
6345,1,0,1,false
6346,1,0,1,false
6347,1,0,1,false
6348,1,0,1,false
6349,1,0,1,false
635,1,0,1,false
6350,1,0,1,false
6351,1,0,1,false
6352,1,0,1,false
6353,1,0,1,false
6354,1,0,1,false
6355,1,0,1,false
6356,1,0,1,false
6357,1,0,1,false
6358,1,0,1,false
6359,1,0,1,false
636,1,0,1,false
6360,1,0,1,false
6361,1,0,1,false
6362,1,0,1,false
6363,1,0,1,false
6364,1,0,1,false
6365,1,0,1,false
6366,1,0,1,false
6367,1,0,1,false
6368,1,0,1,false
6369,1,0,1,false
637,1,0,1,false
6370,1,0,1,false
6371,1,0,1,false
6372,1,0,1,false
6373,1,0,1,false
6374,1,0,1,false
6375,1,0,1,false
6376,1,0,1,false
6377,1,0,1,false
6378,1,0,1,false
6379,1,0,1,false
638,1,0,1,false
6380,1,0,1,false
6381,1,0,1,false
6382,1,0,1,false
6383,1,0,1,false
6384,1,0,1,false
6385,1,0,1,false
6386,1,0,1,false
6387,1,0,1,false
6388,1,0,1,false
6389,1,0,1,false
639,1,0,1,false
6390,1,0,1,false
6391,1,0,1,false
6392,1,0,1,false
6393,1,0,1,false
6394,1,0,1,false
6395,1,0,1,false
6396,1,0,1,false
6397,1,0,1,false
6398,1,0,1,false
6399,1,0,1,false
64,1,0,1,false
640,1,0,1,false
6400,1,0,1,false
6401,1,0,1,false
6402,1,0,1,false
6403,1,0,1,false
6404,1,0,1,false
6405,1,0,1,false
6406,1,0,1,false
6407,1,0,1,false
6408,1,0,1,false
6409,1,0,1,false
641,1,0,1,false
6410,1,0,1,false
6411,1,0,1,false
6412,1,0,1,false
6413,1,0,1,false
6414,1,0,1,false
6415,1,0,1,false
6416,1,0,1,false
6417,1,0,1,false
6418,1,0,1,false
6419,1,0,1,false
642,1,0,1,false
6420,1,0,1,false
6421,1,0,1,false
6422,1,0,1,false
6423,1,0,1,false
6424,1,0,1,false
6425,1,0,1,false
6426,1,0,1,false
6427,1,0,1,false
6428,1,0,1,false
6429,1,0,1,false
643,1,0,1,false
6430,1,0,1,false
6431,1,0,1,false
6432,1,0,1,false
6433,1,0,1,false
6434,1,0,1,false
6435,1,0,1,false
6436,1,0,1,false
6437,1,0,1,false
6438,1,0,1,false
6439,1,0,1,false
644,1,0,1,false
6440,1,0,1,false
6441,1,0,1,false
6442,1,0,1,false
6443,1,0,1,false
6444,1,0,1,false
6445,1,0,1,false
6446,1,0,1,false
6447,1,0,1,false
6448,1,0,1,false
6449,1,0,1,false
645,1,0,1,false
6450,1,0,1,false
6451,1,0,1,false
6452,1,0,1,false
6453,1,0,1,false
6454,1,0,1,false
6455,1,0,1,false
6456,1,0,1,false
6457,1,0,1,false
6458,1,0,1,false
6459,1,0,1,false
646,1,0,1,false
6460,1,0,1,false
6461,1,0,1,false
6462,1,0,1,false
6463,1,0,1,false
6464,1,0,1,false
6465,1,0,1,false
6466,1,0,1,false
6467,1,0,1,false
6468,1,0,1,false
6469,1,0,1,false
647,1,0,1,false
6470,1,0,1,false
6471,1,0,1,false
6472,1,0,1,false
6473,1,0,1,false
6474,1,0,1,false
6475,1,0,1,false
6476,1,0,1,false
6477,1,0,1,false
6478,1,0,1,false
6479,1,0,1,false
648,1,0,1,false
6480,1,0,1,false
6481,1,0,1,false
6482,1,0,1,false
6483,1,0,1,false
6484,1,0,1,false
6485,1,0,1,false
6486,1,0,1,false
6487,1,0,1,false
6488,1,0,1,false
6489,1,0,1,false
649,1,0,1,false
6490,1,0,1,false
6491,1,0,1,false
6492,1,0,1,false
6493,1,0,1,false
6494,1,0,1,false
6495,1,0,1,false
6496,1,0,1,false
6497,1,0,1,false
6498,1,0,1,false
6499,1,0,1,false
65,1,0,1,false
650,1,0,1,false
6500,1,0,1,false
6501,1,0,1,false
6502,1,0,1,false
6503,1,0,1,false
6504,1,0,1,false
6505,1,0,1,false
6506,1,0,1,false
6507,1,0,1,false
6508,1,0,1,false
6509,1,0,1,false
651,1,0,1,false
6510,1,0,1,false
6511,1,0,1,false
6512,1,0,1,false
6513,1,0,1,false
6514,1,0,1,false
6515,1,0,1,false
6516,1,0,1,false
6517,1,0,1,false
6518,1,0,1,false
6519,1,0,1,false
652,1,0,1,false
6520,1,0,1,false
6521,1,0,1,false
6522,1,0,1,false
6523,1,0,1,false
6524,1,0,1,false
6525,1,0,1,false
6526,1,0,1,false
6527,1,0,1,false
6528,1,0,1,false
6529,1,0,1,false
653,1,0,1,false
6530,1,0,1,false
6531,1,0,1,false
6532,1,0,1,false
6533,1,0,1,false
6534,1,0,1,false
6535,1,0,1,false
6536,1,0,1,false
6537,1,0,1,false
6538,1,0,1,false
6539,1,0,1,false
654,1,0,1,false
6540,1,0,1,false
6541,1,0,1,false
6542,1,0,1,false
6543,1,0,1,false
6544,1,0,1,false
6545,1,0,1,false
6546,1,0,1,false
6547,1,0,1,false
6548,1,0,1,false
6549,1,0,1,false
655,1,0,1,false
6550,1,0,1,false
6551,1,0,1,false
6552,1,0,1,false
6553,1,0,1,false
6554,1,0,1,false
6555,1,0,1,false
6556,1,0,1,false
6557,1,0,1,false
6558,1,0,1,false
6559,1,0,1,false
656,1,0,1,false
6560,1,0,1,false
6561,1,0,1,false
6562,1,0,1,false
6563,1,0,1,false
6564,1,0,1,false
6565,1,0,1,false
6566,1,0,1,false
6567,1,0,1,false
6568,1,0,1,false
6569,1,0,1,false
657,1,0,1,false
6570,1,0,1,false
6571,1,0,1,false
6572,1,0,1,false
6573,1,0,1,false
6574,1,0,1,false
6575,1,0,1,false
6576,1,0,1,false
6577,1,0,1,false
6578,1,0,1,false
6579,1,0,1,false
658,1,0,1,false
6580,1,0,1,false
6581,1,0,1,false
6582,1,0,1,false
6583,1,0,1,false
6584,1,0,1,false
6585,1,0,1,false
6586,1,0,1,false
6587,1,0,1,false
6588,1,0,1,false
6589,1,0,1,false
659,1,0,1,false
6590,1,0,1,false
6591,1,0,1,false
6592,1,0,1,false
6593,1,0,1,false
6594,1,0,1,false
6595,1,0,1,false
6596,1,0,1,false
6597,1,0,1,false
6598,1,0,1,false
6599,1,0,1,false
66,1,0,1,false
660,1,0,1,false
6600,1,0,1,false
6601,1,0,1,false
6602,1,0,1,false
6603,1,0,1,false
6604,1,0,1,false
6605,1,0,1,false
6606,1,0,1,false
6607,1,0,1,false
6608,1,0,1,false
6609,1,0,1,false
661,1,0,1,false
6610,1,0,1,false
6611,1,0,1,false
6612,1,0,1,false
6613,1,0,1,false
6614,1,0,1,false
6615,1,0,1,false
6616,1,0,1,false
6617,1,0,1,false
6618,1,0,1,false
6619,1,0,1,false
662,1,0,1,false
6620,1,0,1,false
6621,1,0,1,false
6622,1,0,1,false
6623,1,0,1,false
6624,1,0,1,false
6625,1,0,1,false
6626,1,0,1,false
6627,1,0,1,false
6628,1,0,1,false
6629,1,0,1,false
663,1,0,1,false
6630,1,0,1,false
6631,1,0,1,false
6632,1,0,1,false
6633,1,0,1,false
6634,1,0,1,false
6635,1,0,1,false
6636,1,0,1,false
6637,1,0,1,false
6638,1,0,1,false
6639,1,0,1,false
664,1,0,1,false
6640,1,0,1,false
6641,1,0,1,false
6642,1,0,1,false
6643,1,0,1,false
6644,1,0,1,false
6645,1,0,1,false
6646,1,0,1,false
6647,1,0,1,false
6648,1,0,1,false
6649,1,0,1,false
665,1,0,1,false
6650,1,0,1,false
6651,1,0,1,false
6652,1,0,1,false
6653,1,0,1,false
6654,1,0,1,false
6655,1,0,1,false
6656,1,0,1,false
6657,1,0,1,false
6658,1,0,1,false
6659,1,0,1,false
666,1,0,1,false
6660,1,0,1,false
6661,1,0,1,false
6662,1,0,1,false
6663,1,0,1,false
6664,1,0,1,false
6665,1,0,1,false
6666,1,0,1,false
6667,1,0,1,false
6668,1,0,1,false
6669,1,0,1,false
667,1,0,1,false
6670,1,0,1,false
6671,1,0,1,false
6672,1,0,1,false
6673,1,0,1,false
6674,1,0,1,false
6675,1,0,1,false
6676,1,0,1,false
6677,1,0,1,false
6678,1,0,1,false
6679,1,0,1,false
668,1,0,1,false
6680,1,0,1,false
6681,1,0,1,false
6682,1,0,1,false
6683,1,0,1,false
6684,1,0,1,false
6685,1,0,1,false
6686,1,0,1,false
6687,1,0,1,false
6688,1,0,1,false
6689,1,0,1,false
669,1,0,1,false
6690,1,0,1,false
6691,1,0,1,false
6692,1,0,1,false
6693,1,0,1,false
6694,1,0,1,false
6695,1,0,1,false
6696,1,0,1,false
6697,1,0,1,false
6698,1,0,1,false
6699,1,0,1,false
67,1,0,1,false
670,1,0,1,false
6700,1,0,1,false
6701,1,0,1,false
6702,1,0,1,false
6703,1,0,1,false
6704,1,0,1,false
6705,1,0,1,false
6706,1,0,1,false
6707,1,0,1,false
6708,1,0,1,false
6709,1,0,1,false
671,1,0,1,false
6710,1,0,1,false
6711,1,0,1,false
6712,1,0,1,false
6713,1,0,1,false
6714,1,0,1,false
6715,1,0,1,false
6716,1,0,1,false
6717,1,0,1,false
6718,1,0,1,false
6719,1,0,1,false
672,1,0,1,false
6720,1,0,1,false
6721,1,0,1,false
6722,1,0,1,false
6723,1,0,1,false
6724,1,0,1,false
6725,1,0,1,false
6726,1,0,1,false
6727,1,0,1,false
6728,1,0,1,false
6729,1,0,1,false
673,1,0,1,false
6730,1,0,1,false
6731,1,0,1,false
6732,1,0,1,false
6733,1,0,1,false
6734,1,0,1,false
6735,1,0,1,false
6736,1,0,1,false
6737,1,0,1,false
6738,1,0,1,false
6739,1,0,1,false
674,1,0,1,false
6740,1,0,1,false
6741,1,0,1,false
6742,1,0,1,false
6743,1,0,1,false
6744,1,0,1,false
6745,1,0,1,false
6746,1,0,1,false
6747,1,0,1,false
6748,1,0,1,false
6749,1,0,1,false
675,1,0,1,false
6750,1,0,1,false
6751,1,0,1,false
6752,1,0,1,false
6753,1,0,1,false
6754,1,0,1,false
6755,1,0,1,false
6756,1,0,1,false
6757,1,0,1,false
6758,1,0,1,false
6759,1,0,1,false
676,1,0,1,false
6760,1,0,1,false
6761,1,0,1,false
6762,1,0,1,false
6763,1,0,1,false
6764,1,0,1,false
6765,1,0,1,false
6766,1,0,1,false
6767,1,0,1,false
6768,1,0,1,false
6769,1,0,1,false
677,1,0,1,false
6770,1,0,1,false
