type,client,tx,amount
deposit,1332,1332,1
deposit,1333,1333,1
deposit,1334,1334,1
deposit,1335,1335,1
deposit,1336,1336,1
deposit,1337,1337,1
deposit,1338,1338,1
deposit,1339,1339,1
deposit,1340,1340,1
deposit,1341,1341,1
deposit,1342,1342,1
deposit,1343,1343,1
deposit,1344,1344,1
deposit,1345,1345,1
deposit,1346,1346,1
deposit,1347,1347,1
deposit,1348,1348,1
deposit,1349,1349,1
deposit,1350,1350,1
deposit,1351,1351,1
deposit,1352,1352,1
deposit,1353,1353,1
deposit,1354,1354,1
deposit,1355,1355,1
deposit,1356,1356,1
deposit,1357,1357,1
deposit,1358,1358,1
deposit,1359,1359,1
deposit,1360,1360,1
deposit,1361,1361,1
deposit,1362,1362,1
deposit,1363,1363,1
deposit,1364,1364,1
deposit,1365,1365,1
deposit,1366,1366,1
deposit,1367,1367,1
deposit,1368,1368,1
deposit,1369,1369,1
deposit,1370,1370,1
deposit,1371,1371,1
deposit,1372,1372,1
deposit,1373,1373,1
deposit,1374,1374,1
deposit,1375,1375,1
deposit,1376,1376,1
deposit,1377,1377,1
deposit,1378,1378,1
deposit,1379,1379,1
deposit,1380,1380,1
deposit,1381,1381,1
deposit,1382,1382,1
deposit,1383,1383,1
deposit,1384,1384,1
deposit,1385,1385,1
deposit,1386,1386,1
deposit,1387,1387,1
deposit,1388,1388,1
deposit,1389,1389,1
deposit,1390,1390,1
deposit,1391,1391,1
deposit,1392,1392,1
deposit,1393,1393,1
deposit,1394,1394,1
deposit,1395,1395,1
deposit,1396,1396,1
deposit,1397,1397,1
deposit,1398,1398,1
deposit,1399,1399,1
deposit,1400,1400,1
deposit,1401,1401,1
deposit,1402,1402,1
deposit,1403,1403,1
deposit,1404,1404,1
deposit,1405,1405,1
deposit,1406,1406,1
deposit,1407,1407,1
deposit,1408,1408,1
deposit,1409,1409,1
deposit,1410,1410,1
deposit,1411,1411,1
deposit,1412,1412,1
deposit,1413,1413,1
deposit,1414,1414,1
deposit,1415,1415,1
deposit,1416,1416,1
deposit,1417,1417,1
deposit,1418,1418,1
deposit,1419,1419,1
deposit,1420,1420,1
deposit,1421,1421,1
deposit,1422,1422,1
deposit,1423,1423,1
deposit,1424,1424,1
deposit,1425,1425,1
deposit,1426,1426,1
deposit,1427,1427,1
deposit,1428,1428,1
deposit,1429,1429,1
deposit,1430,1430,1
deposit,1431,1431,1
deposit,1432,1432,1
deposit,1433,1433,1
deposit,1434,1434,1
deposit,1435,1435,1
deposit,1436,1436,1
deposit,1437,1437,1
deposit,1438,1438,1
deposit,1439,1439,1
deposit,1440,1440,1
deposit,1441,1441,1
deposit,1442,1442,1
deposit,1443,1443,1
deposit,1444,1444,1
deposit,1445,1445,1
deposit,1446,1446,1
deposit,1447,1447,1
deposit,1448,1448,1
deposit,1449,1449,1
deposit,1450,1450,1
deposit,1451,1451,1
deposit,1452,1452,1
deposit,1453,1453,1
deposit,1454,1454,1
deposit,1455,1455,1
deposit,1456,1456,1
deposit,1457,1457,1
deposit,1458,1458,1
deposit,1459,1459,1
deposit,1460,1460,1
deposit,1461,1461,1
deposit,1462,1462,1
deposit,1463,1463,1
deposit,1464,1464,1
deposit,1465,1465,1
deposit,1466,1466,1
deposit,1467,1467,1
deposit,1468,1468,1
deposit,1469,1469,1
deposit,1470,1470,1
deposit,1471,1471,1
deposit,1472,1472,1
deposit,1473,1473,1
deposit,1474,1474,1
deposit,1475,1475,1
deposit,1476,1476,1
deposit,1477,1477,1
deposit,1478,1478,1
deposit,1479,1479,1
deposit,1480,1480,1
deposit,1481,1481,1
deposit,1482,1482,1
deposit,1483,1483,1
deposit,1484,1484,1
deposit,1485,1485,1
deposit,1486,1486,1
deposit,1487,1487,1
deposit,1488,1488,1
deposit,1489,1489,1
deposit,1490,1490,1
deposit,1491,1491,1
deposit,1492,1492,1
deposit,1493,1493,1
deposit,1494,1494,1
deposit,1495,1495,1
deposit,1496,1496,1
deposit,1497,1497,1
deposit,1498,1498,1
deposit,1499,1499,1
deposit,1500,1500,1
deposit,1501,1501,1
deposit,1502,1502,1
deposit,1503,1503,1
deposit,1504,1504,1
deposit,1505,1505,1
deposit,1506,1506,1
deposit,1507,1507,1
deposit,1508,1508,1
deposit,1509,1509,1
deposit,1510,1510,1
deposit,1511,1511,1
deposit,1512,1512,1
deposit,1513,1513,1
deposit,1514,1514,1
deposit,1515,1515,1
deposit,1516,1516,1
deposit,1517,1517,1
deposit,1518,1518,1
deposit,1519,1519,1
deposit,1520,1520,1
deposit,1521,1521,1
deposit,1522,1522,1
deposit,1523,1523,1
deposit,1524,1524,1
deposit,1525,1525,1
deposit,1526,1526,1
deposit,1527,1527,1
deposit,1528,1528,1
deposit,1529,1529,1
deposit,1530,1530,1
deposit,1531,1531,1
deposit,1532,1532,1
deposit,1533,1533,1
deposit,1534,1534,1
deposit,1535,1535,1
deposit,1536,1536,1
deposit,1537,1537,1
deposit,1538,1538,1
deposit,1539,1539,1
deposit,1540,1540,1
deposit,1541,1541,1
deposit,1542,1542,1
deposit,1543,1543,1
deposit,1544,1544,1
deposit,1545,1545,1
deposit,1546,1546,1
deposit,1547,1547,1
deposit,1548,1548,1
deposit,1549,1549,1
deposit,1550,1550,1
deposit,1551,1551,1
deposit,1552,1552,1
deposit,1553,1553,1
deposit,1554,1554,1
deposit,1555,1555,1
deposit,1556,1556,1
deposit,1557,1557,1
deposit,1558,1558,1
deposit,1559,1559,1
deposit,1560,1560,1
deposit,1561,1561,1
deposit,1562,1562,1
deposit,1563,1563,1
deposit,1564,1564,1
deposit,1565,1565,1
deposit,1566,1566,1
deposit,1567,1567,1
deposit,1568,1568,1
deposit,1569,1569,1
deposit,1570,1570,1
deposit,1571,1571,1
deposit,1572,1572,1
deposit,1573,1573,1
deposit,1574,1574,1
deposit,1575,1575,1
deposit,1576,1576,1
deposit,1577,1577,1
deposit,1578,1578,1
deposit,1579,1579,1
deposit,1580,1580,1
deposit,1581,1581,1
deposit,1582,1582,1
deposit,1583,1583,1
deposit,1584,1584,1
deposit,1585,1585,1
deposit,1586,1586,1
deposit,1587,1587,1
deposit,1588,1588,1
deposit,1589,1589,1
deposit,1590,1590,1
deposit,1591,1591,1
deposit,1592,1592,1
deposit,1593,1593,1
deposit,1594,1594,1
deposit,1595,1595,1
deposit,1596,1596,1
deposit,1597,1597,1
deposit,1598,1598,1
deposit,1599,1599,1
deposit,1600,1600,1
deposit,1601,1601,1
deposit,1602,1602,1
deposit,1603,1603,1
deposit,1604,1604,1
deposit,1605,1605,1
deposit,1606,1606,1
deposit,1607,1607,1
deposit,1608,1608,1
deposit,1609,1609,1
deposit,1610,1610,1
deposit,1611,1611,1
deposit,1612,1612,1
deposit,1613,1613,1
deposit,1614,1614,1
deposit,1615,1615,1
deposit,1616,1616,1
deposit,1617,1617,1
deposit,1618,1618,1
deposit,1619,1619,1
deposit,1620,1620,1
deposit,1621,1621,1
deposit,1622,1622,1
deposit,1623,1623,1
deposit,1624,1624,1
deposit,1625,1625,1
deposit,1626,1626,1
deposit,1627,1627,1
deposit,1628,1628,1
deposit,1629,1629,1
deposit,1630,1630,1
deposit,1631,1631,1
deposit,1632,1632,1
deposit,1633,1633,1
deposit,1634,1634,1
deposit,1635,1635,1
deposit,1636,1636,1
deposit,1637,1637,1
deposit,1638,1638,1
deposit,1639,1639,1
deposit,1640,1640,1
deposit,1641,1641,1
deposit,1642,1642,1
deposit,1643,1643,1
deposit,1644,1644,1
deposit,1645,1645,1
deposit,1646,1646,1
deposit,1647,1647,1
deposit,1648,1648,1
deposit,1649,1649,1
deposit,1650,1650,1
deposit,1651,1651,1
deposit,1652,1652,1
deposit,1653,1653,1
deposit,1654,1654,1
deposit,1655,1655,1
deposit,1656,1656,1
deposit,1657,1657,1
deposit,1658,1658,1
deposit,1659,1659,1
deposit,1660,1660,1
deposit,1661,1661,1
deposit,1662,1662,1
deposit,1663,1663,1
deposit,1664,1664,1
deposit,1665,1665,1
deposit,1666,1666,1
deposit,1667,1667,1
deposit,1668,1668,1
deposit,1669,1669,1
deposit,1670,1670,1
deposit,1671,1671,1
deposit,1672,1672,1
deposit,1673,1673,1
deposit,1674,1674,1
deposit,1675,1675,1
deposit,1676,1676,1
deposit,1677,1677,1
deposit,1678,1678,1
deposit,1679,1679,1
deposit,1680,1680,1
deposit,1681,1681,1
deposit,1682,1682,1
deposit,1683,1683,1
deposit,1684,1684,1
deposit,1685,1685,1
deposit,1686,1686,1
deposit,1687,1687,1
deposit,1688,1688,1
deposit,1689,1689,1
deposit,1690,1690,1
deposit,1691,1691,1
deposit,1692,1692,1
deposit,1693,1693,1
deposit,1694,1694,1
deposit,1695,1695,1
deposit,1696,1696,1
deposit,1697,1697,1
deposit,1698,1698,1
deposit,1699,1699,1
deposit,1700,1700,1
deposit,1701,1701,1
deposit,1702,1702,1
deposit,1703,1703,1
deposit,1704,1704,1
deposit,1705,1705,1
deposit,1706,1706,1
deposit,1707,1707,1
deposit,1708,1708,1
deposit,1709,1709,1
deposit,1710,1710,1
deposit,1711,1711,1
deposit,1712,1712,1
deposit,1713,1713,1
deposit,1714,1714,1
deposit,1715,1715,1
deposit,1716,1716,1
deposit,1717,1717,1
deposit,1718,1718,1
deposit,1719,1719,1
deposit,1720,1720,1
deposit,1721,1721,1
deposit,1722,1722,1
deposit,1723,1723,1
deposit,1724,1724,1
deposit,1725,1725,1
deposit,1726,1726,1
deposit,1727,1727,1
deposit,1728,1728,1
deposit,1729,1729,1
deposit,1730,1730,1
deposit,1731,1731,1
deposit,1732,1732,1
deposit,1733,1733,1
deposit,1734,1734,1
deposit,1735,1735,1
deposit,1736,1736,1
deposit,1737,1737,1
deposit,1738,1738,1
deposit,1739,1739,1
deposit,1740,1740,1
deposit,1741,1741,1
deposit,1742,1742,1
deposit,1743,1743,1
deposit,1744,1744,1
deposit,1745,1745,1
deposit,1746,1746,1
deposit,1747,1747,1
deposit,1748,1748,1
deposit,1749,1749,1
deposit,1750,1750,1
deposit,1751,1751,1
deposit,1752,1752,1
deposit,1753,1753,1
deposit,1754,1754,1
deposit,1755,1755,1
deposit,1756,1756,1
deposit,1757,1757,1
deposit,1758,1758,1
deposit,1759,1759,1
deposit,1760,1760,1
deposit,1761,1761,1
deposit,1762,1762,1
deposit,1763,1763,1
deposit,1764,1764,1
deposit,1765,1765,1
deposit,1766,1766,1
deposit,1767,1767,1
deposit,1768,1768,1
deposit,1769,1769,1
deposit,1770,1770,1
deposit,1771,1771,1
deposit,1772,1772,1
deposit,1773,1773,1
deposit,1774,1774,1
deposit,1775,1775,1
deposit,1776,1776,1
deposit,1777,1777,1
deposit,1778,1778,1
deposit,1779,1779,1
deposit,1780,1780,1
deposit,1781,1781,1
deposit,1782,1782,1
deposit,1783,1783,1
deposit,1784,1784,1
deposit,1785,1785,1
deposit,1786,1786,1
deposit,1787,1787,1
deposit,1788,1788,1
deposit,1789,1789,1
deposit,1790,1790,1
deposit,1791,1791,1
deposit,1792,1792,1
deposit,1793,1793,1
deposit,1794,1794,1
deposit,1795,1795,1
deposit,1796,1796,1
deposit,1797,1797,1
deposit,1798,1798,1
deposit,1799,1799,1
deposit,1800,1800,1
deposit,1801,1801,1
deposit,1802,1802,1
deposit,1803,1803,1
deposit,1804,1804,1
deposit,1805,1805,1
deposit,1806,1806,1
deposit,1807,1807,1
deposit,1808,1808,1
deposit,1809,1809,1
deposit,1810,1810,1
deposit,1811,1811,1
deposit,1812,1812,1
deposit,1813,1813,1
deposit,1814,1814,1
deposit,1815,1815,1
deposit,1816,1816,1
deposit,1817,1817,1
deposit,1818,1818,1
deposit,1819,1819,1
deposit,1820,1820,1
deposit,1821,1821,1
deposit,1822,1822,1
deposit,1823,1823,1
deposit,1824,1824,1
deposit,1825,1825,1
deposit,1826,1826,1
deposit,1827,1827,1
deposit,1828,1828,1
deposit,1829,1829,1
deposit,1830,1830,1
deposit,1831,1831,1
deposit,1832,1832,1
deposit,1833,1833,1
deposit,1834,1834,1
deposit,1835,1835,1
deposit,1836,1836,1
deposit,1837,1837,1
deposit,1838,1838,1
deposit,1839,1839,1
deposit,1840,1840,1
deposit,1841,1841,1
deposit,1842,1842,1
deposit,1843,1843,1
deposit,1844,1844,1
deposit,1845,1845,1
deposit,1846,1846,1
deposit,1847,1847,1
deposit,1848,1848,1
deposit,1849,1849,1
deposit,1850,1850,1
deposit,1851,1851,1
deposit,1852,1852,1
deposit,1853,1853,1
deposit,1854,1854,1
deposit,1855,1855,1
deposit,1856,1856,1
deposit,1857,1857,1
deposit,1858,1858,1
deposit,1859,1859,1
deposit,1860,1860,1
deposit,1861,1861,1
deposit,1862,1862,1
deposit,1863,1863,1
deposit,1864,1864,1
deposit,1865,1865,1
deposit,1866,1866,1
deposit,1867,1867,1
deposit,1868,1868,1
deposit,1869,1869,1
deposit,1870,1870,1
deposit,1871,1871,1
deposit,1872,1872,1
deposit,1873,1873,1
deposit,1874,1874,1
deposit,1875,1875,1
deposit,1876,1876,1
deposit,1877,1877,1
deposit,1878,1878,1
deposit,1879,1879,1
deposit,1880,1880,1
deposit,1881,1881,1
deposit,1882,1882,1
deposit,1883,1883,1
deposit,1884,1884,1
deposit,1885,1885,1
deposit,1886,1886,1
deposit,1887,1887,1
deposit,1888,1888,1
deposit,1889,1889,1
deposit,1890,1890,1
deposit,1891,1891,1
deposit,1892,1892,1
deposit,1893,1893,1
deposit,1894,1894,1
deposit,1895,1895,1
deposit,1896,1896,1
deposit,1897,1897,1
deposit,1898,1898,1
deposit,1899,1899,1
deposit,1900,1900,1
deposit,1901,1901,1
deposit,1902,1902,1
deposit,1903,1903,1
deposit,1904,1904,1
deposit,1905,1905,1
deposit,1906,1906,1
deposit,1907,1907,1
deposit,1908,1908,1
deposit,1909,1909,1
deposit,1910,1910,1
deposit,1911,1911,1
deposit,1912,1912,1
deposit,1913,1913,1
deposit,1914,1914,1
deposit,1915,1915,1
deposit,1916,1916,1
deposit,1917,1917,1
deposit,1918,1918,1
deposit,1919,1919,1
deposit,1920,1920,1
deposit,1921,1921,1
deposit,1922,1922,1
deposit,1923,1923,1
deposit,1924,1924,1
deposit,1925,1925,1
deposit,1926,1926,1
deposit,1927,1927,1
deposit,1928,1928,1
deposit,1929,1929,1
deposit,1930,1930,1
deposit,1931,1931,1
deposit,1932,1932,1
deposit,1933,1933,1
deposit,1934,1934,1
deposit,1935,1935,1
deposit,1936,1936,1
deposit,1937,1937,1
deposit,1938,1938,1
deposit,1939,1939,1
deposit,1940,1940,1
deposit,1941,1941,1
deposit,1942,1942,1
deposit,1943,1943,1
deposit,1944,1944,1
deposit,1945,1945,1
deposit,1946,1946,1
deposit,1947,1947,1
deposit,1948,1948,1
deposit,1949,1949,1
deposit,1950,1950,1
deposit,1951,1951,1
deposit,1952,1952,1
deposit,1953,1953,1
deposit,1954,1954,1
deposit,1955,1955,1
deposit,1956,1956,1
deposit,1957,1957,1
deposit,1958,1958,1
deposit,1959,1959,1
deposit,1960,1960,1
deposit,1961,1961,1
deposit,1962,1962,1
deposit,1963,1963,1
deposit,1964,1964,1
deposit,1965,1965,1
deposit,1966,1966,1
deposit,1967,1967,1
deposit,1968,1968,1
deposit,1969,1969,1
deposit,1970,1970,1
deposit,1971,1971,1
deposit,1972,1972,1
deposit,1973,1973,1
deposit,1974,1974,1
deposit,1975,1975,1
deposit,1976,1976,1
deposit,1977,1977,1
deposit,1978,1978,1
deposit,1979,1979,1
deposit,1980,1980,1
deposit,1981,1981,1
deposit,1982,1982,1
deposit,1983,1983,1
deposit,1984,1984,1
deposit,1985,1985,1
deposit,1986,1986,1
deposit,1987,1987,1
deposit,1988,1988,1
deposit,1989,1989,1
deposit,1990,1990,1
deposit,1991,1991,1
deposit,1992,1992,1
deposit,1993,1993,1
deposit,1994,1994,1
deposit,1995,1995,1
deposit,1996,1996,1
deposit,1997,1997,1
deposit,1998,1998,1
deposit,1999,1999,1
deposit,2000,2000,1
deposit,2001,2001,1
deposit,2002,2002,1
deposit,2003,2003,1
deposit,2004,2004,1
deposit,2005,2005,1
deposit,2006,2006,1
deposit,2007,2007,1
deposit,2008,2008,1
deposit,2009,2009,1
deposit,2010,2010,1
deposit,2011,2011,1
deposit,2012,2012,1
deposit,2013,2013,1
deposit,2014,2014,1
deposit,2015,2015,1
deposit,2016,2016,1
deposit,2017,2017,1
deposit,2018,2018,1
deposit,2019,2019,1
deposit,2020,2020,1
deposit,2021,2021,1
deposit,2022,2022,1
deposit,2023,2023,1
deposit,2024,2024,1
deposit,2025,2025,1
deposit,2026,2026,1
deposit,2027,2027,1
deposit,2028,2028,1
deposit,2029,2029,1
deposit,2030,2030,1
deposit,2031,2031,1
deposit,2032,2032,1
deposit,2033,2033,1
deposit,2034,2034,1
deposit,2035,2035,1
deposit,2036,2036,1
deposit,2037,2037,1
deposit,2038,2038,1
deposit,2039,2039,1
deposit,2040,2040,1
deposit,2041,2041,1
deposit,2042,2042,1
deposit,2043,2043,1
deposit,2044,2044,1
deposit,2045,2045,1
deposit,2046,2046,1
deposit,2047,2047,1
deposit,2048,2048,1
deposit,2049,2049,1
deposit,2050,2050,1
deposit,2051,2051,1
deposit,2052,2052,1
deposit,2053,2053,1
deposit,2054,2054,1
deposit,2055,2055,1
deposit,2056,2056,1
deposit,2057,2057,1
deposit,2058,2058,1
deposit,2059,2059,1
deposit,2060,2060,1
deposit,2061,2061,1
deposit,2062,2062,1
deposit,2063,2063,1
deposit,2064,2064,1
deposit,2065,2065,1
deposit,2066,2066,1
deposit,2067,2067,1
deposit,2068,2068,1
deposit,2069,2069,1
deposit,2070,2070,1
deposit,2071,2071,1
deposit,2072,2072,1
deposit,2073,2073,1
deposit,2074,2074,1
deposit,2075,2075,1
deposit,2076,2076,1
deposit,2077,2077,1
deposit,2078,2078,1
deposit,2079,2079,1
deposit,2080,2080,1
deposit,2081,2081,1
deposit,2082,2082,1
deposit,2083,2083,1
deposit,2084,2084,1
deposit,2085,2085,1
deposit,2086,2086,1
deposit,2087,2087,1
deposit,2088,2088,1
deposit,2089,2089,1
deposit,2090,2090,1
deposit,2091,2091,1
deposit,2092,2092,1
deposit,2093,2093,1
deposit,2094,2094,1
deposit,2095,2095,1
deposit,2096,2096,1
deposit,2097,2097,1
deposit,2098,2098,1
deposit,2099,2099,1
deposit,2100,2100,1
deposit,2101,2101,1
deposit,2102,2102,1
deposit,2103,2103,1
deposit,2104,2104,1
deposit,2105,2105,1
deposit,2106,2106,1
deposit,2107,2107,1
deposit,2108,2108,1
deposit,2109,2109,1
deposit,2110,2110,1
deposit,2111,2111,1
deposit,2112,2112,1
deposit,2113,2113,1
deposit,2114,2114,1
deposit,2115,2115,1
deposit,2116,2116,1
deposit,2117,2117,1
deposit,2118,2118,1
deposit,2119,2119,1
deposit,2120,2120,1
deposit,2121,2121,1
deposit,2122,2122,1
deposit,2123,2123,1
deposit,2124,2124,1
deposit,2125,2125,1
deposit,2126,2126,1
deposit,2127,2127,1
deposit,2128,2128,1
deposit,2129,2129,1
deposit,2130,2130,1
deposit,2131,2131,1
deposit,2132,2132,1
deposit,2133,2133,1
deposit,2134,2134,1
deposit,2135,2135,1
deposit,2136,2136,1
deposit,2137,2137,1
deposit,2138,2138,1
deposit,2139,2139,1
deposit,2140,2140,1
deposit,2141,2141,1
deposit,2142,2142,1
deposit,2143,2143,1
deposit,2144,2144,1
deposit,2145,2145,1
deposit,2146,2146,1
deposit,2147,2147,1
deposit,2148,2148,1
deposit,2149,2149,1
deposit,2150,2150,1
deposit,2151,2151,1
deposit,2152,2152,1
deposit,2153,2153,1
deposit,2154,2154,1
deposit,2155,2155,1
deposit,2156,2156,1
deposit,2157,2157,1
deposit,2158,2158,1
deposit,2159,2159,1
deposit,2160,2160,1
deposit,2161,2161,1
deposit,2162,2162,1
deposit,2163,2163,1
deposit,2164,2164,1
deposit,2165,2165,1
deposit,2166,2166,1
deposit,2167,2167,1
deposit,2168,2168,1
deposit,2169,2169,1
deposit,2170,2170,1
deposit,2171,2171,1
deposit,2172,2172,1
deposit,2173,2173,1
deposit,2174,2174,1
deposit,2175,2175,1
deposit,2176,2176,1
deposit,2177,2177,1
deposit,2178,2178,1
deposit,2179,2179,1
deposit,2180,2180,1
deposit,2181,2181,1
deposit,2182,2182,1
deposit,2183,2183,1
deposit,2184,2184,1
deposit,2185,2185,1
deposit,2186,2186,1
deposit,2187,2187,1
deposit,2188,2188,1
deposit,2189,2189,1
deposit,2190,2190,1
deposit,2191,2191,1
deposit,2192,2192,1
deposit,2193,2193,1
deposit,2194,2194,1
deposit,2195,2195,1
deposit,2196,2196,1
deposit,2197,2197,1
deposit,2198,2198,1
deposit,2199,2199,1
deposit,2200,2200,1
deposit,2201,2201,1
deposit,2202,2202,1
deposit,2203,2203,1
deposit,2204,2204,1
deposit,2205,2205,1
deposit,2206,2206,1
deposit,2207,2207,1
deposit,2208,2208,1
deposit,2209,2209,1
deposit,2210,2210,1
deposit,2211,2211,1
deposit,2212,2212,1
deposit,2213,2213,1
deposit,2214,2214,1
deposit,2215,2215,1
deposit,2216,2216,1
deposit,2217,2217,1
deposit,2218,2218,1
deposit,2219,2219,1
deposit,2220,2220,1
deposit,2221,2221,1
deposit,2222,2222,1
deposit,2223,2223,1
deposit,2224,2224,1
deposit,2225,2225,1
deposit,2226,2226,1
deposit,2227,2227,1
deposit,2228,2228,1
deposit,2229,2229,1
deposit,2230,2230,1
deposit,2231,2231,1
deposit,2232,2232,1
deposit,2233,2233,1
deposit,2234,2234,1
deposit,2235,2235,1
deposit,2236,2236,1
deposit,2237,2237,1
deposit,2238,2238,1
deposit,2239,2239,1
deposit,2240,2240,1
deposit,2241,2241,1
deposit,2242,2242,1
deposit,2243,2243,1
deposit,2244,2244,1
deposit,2245,2245,1
deposit,2246,2246,1
deposit,2247,2247,1
deposit,2248,2248,1
deposit,2249,2249,1
deposit,2250,2250,1
deposit,2251,2251,1
deposit,2252,2252,1
deposit,2253,2253,1
deposit,2254,2254,1
deposit,2255,2255,1
deposit,2256,2256,1
deposit,2257,2257,1
deposit,2258,2258,1
deposit,2259,2259,1
deposit,2260,2260,1
deposit,2261,2261,1
deposit,2262,2262,1
deposit,2263,2263,1
deposit,2264,2264,1
deposit,2265,2265,1
deposit,2266,2266,1
deposit,2267,2267,1
deposit,2268,2268,1
deposit,2269,2269,1
deposit,2270,2270,1
deposit,2271,2271,1
deposit,2272,2272,1
deposit,2273,2273,1
deposit,2274,2274,1
deposit,2275,2275,1
deposit,2276,2276,1
deposit,2277,2277,1
deposit,2278,2278,1
deposit,2279,2279,1
deposit,2280,2280,1
deposit,2281,2281,1
deposit,2282,2282,1
deposit,2283,2283,1
deposit,2284,2284,1
deposit,2285,2285,1
deposit,2286,2286,1
deposit,2287,2287,1
deposit,2288,2288,1
deposit,2289,2289,1
deposit,2290,2290,1
deposit,2291,2291,1
deposit,2292,2292,1
deposit,2293,2293,1
deposit,2294,2294,1
deposit,2295,2295,1
deposit,2296,2296,1
deposit,2297,2297,1
deposit,2298,2298,1
deposit,2299,2299,1
deposit,2300,2300,1
deposit,2301,2301,1
deposit,2302,2302,1
deposit,2303,2303,1
deposit,2304,2304,1
deposit,2305,2305,1
deposit,2306,2306,1
deposit,2307,2307,1
deposit,2308,2308,1
deposit,2309,2309,1
deposit,2310,2310,1
deposit,2311,2311,1
deposit,2312,2312,1
deposit,2313,2313,1
deposit,2314,2314,1
deposit,2315,2315,1
deposit,2316,2316,1
deposit,2317,2317,1
deposit,2318,2318,1
deposit,2319,2319,1
deposit,2320,2320,1
deposit,2321,2321,1
deposit,2322,2322,1
deposit,2323,2323,1
deposit,2324,2324,1
deposit,2325,2325,1
deposit,2326,2326,1
deposit,2327,2327,1
deposit,2328,2328,1
deposit,2329,2329,1
deposit,2330,2330,1
deposit,2331,2331,1
deposit,2332,2332,1
deposit,2333,2333,1
deposit,2334,2334,1
deposit,2335,2335,1
deposit,2336,2336,1
deposit,2337,2337,1
deposit,2338,2338,1
deposit,2339,2339,1
deposit,2340,2340,1
deposit,2341,2341,1
deposit,2342,2342,1
deposit,2343,2343,1
deposit,2344,2344,1
deposit,2345,2345,1
deposit,2346,2346,1
deposit,2347,2347,1
deposit,2348,2348,1
deposit,2349,2349,1
deposit,2350,2350,1
deposit,2351,2351,1
deposit,2352,2352,1
deposit,2353,2353,1
deposit,2354,2354,1
deposit,2355,2355,1
deposit,2356,2356,1
deposit,2357,2357,1
deposit,2358,2358,1
deposit,2359,2359,1
deposit,2360,2360,1
